Date.Day,Date.Month,Date.Year,Data.Cases,Data.Deaths,Location.Country,Location.Code,,Location.Country,Death
18,4,2020,51,4,Nigeria,NGA,,,
18,4,2020,36,3,North_Macedonia,MKD,,,
18,4,2020,1,0,Northern_Mariana_Islands,MNP,,,
18,4,2020,0,0,Norway,NOR,,,
18,4,2020,50,2,Oman,OMN,,,
18,4,2020,456,8,Pakistan,PAK,,,
18,4,2020,13,0,Palestine,PSE,,,
18,4,2020,194,7,Panama,PAN,,,
18,4,2020,0,0,Papua_New_Guinea,PNG,,,
18,4,2020,28,0,Paraguay,PRY,,,
18,4,2020,998,26,Peru,PER,,,
18,4,2020,218,25,Philippines,PHL,,,
18,4,2020,461,18,Poland,POL,,,
18,4,2020,181,28,Portugal,PRT,,,
18,4,2020,25,2,Puerto_Rico,PRI,,,
18,4,2020,560,0,Qatar,QAT,,,
18,4,2020,360,13,Romania,ROU,,,
18,4,2020,4070,41,Russia,RUS,,,
18,4,2020,5,0,Rwanda,RWA,,,
18,4,2020,0,0,Saint_Kitts_and_Nevis,KNA,,,
18,4,2020,0,0,Saint_Lucia,LCA,,,
18,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VCT,,,
18,4,2020,9,1,San_Marino,SMR,,,
18,4,2020,0,0,Sao_Tome_and_Principe,STP,,,
18,4,2020,762,4,Saudi_Arabia,SAU,,,
18,4,2020,7,1,Senegal,SEN,,,
18,4,2020,372,7,Serbia,SRB,,,
18,4,2020,0,0,Seychelles,SYC,,,
18,4,2020,11,0,Sierra_Leone,SLE,,,
18,4,2020,623,1,Singapore,SGP,,,
18,4,2020,0,0,Sint_Maarten,SXM,,,
18,4,2020,72,1,Slovakia,SVK,,,
18,4,2020,36,5,Slovenia,SVN,,,
18,4,2020,36,0,Somalia,SOM,,,
18,4,2020,178,2,South_Africa,ZAF,,,
18,4,2020,18,2,South_Korea,KOR,,,
18,4,2020,0,0,South_Sudan,SSD,,,
18,4,2020,3836,565,Spain,ESP,,,
18,4,2020,6,0,Sri_Lanka,LKA,,,
18,4,2020,0,0,Sudan,SDN,,,
18,4,2020,0,0,Suriname,SUR,,,
18,4,2020,688,83,Sweden,SWE,,,
18,4,2020,346,42,Switzerland,CHE,,,
18,4,2020,5,0,Syria,SYR,,,
18,4,2020,0,0,Taiwan,CNG1925,,,
18,4,2020,0,0,Thailand,THA,,,
18,4,2020,0,0,Timor_Leste,TLS,,,
18,4,2020,2,0,Togo,TGO,,,
18,4,2020,0,0,Trinidad_and_Tobago,TTO,,,
18,4,2020,42,0,Tunisia,TUN,,,
18,4,2020,4353,126,Turkey,TUR,,,
18,4,2020,0,0,Turks_and_Caicos_islands,TCA,,,
18,4,2020,0,0,Uganda,UGA,,,
18,4,2020,301,9,Ukraine,UKR,,,
18,4,2020,452,2,United_Arab_Emirates,ARE,,,
18,4,2020,5292,913,United_Kingdom,GBR,,,
18,4,2020,53,1,United_Republic_of_Tanzania,TZA,,,
18,4,2020,30833,3770,United_States_of_America,USA,,,
18,4,2020,0,1,United_States_Virgin_Islands,VIR,,,
18,4,2020,6,0,Uruguay,URY,,,
18,4,2020,70,0,Uzbekistan,UZB,,,
18,4,2020,23,0,Venezuela,VEN,,,
18,4,2020,0,0,Vietnam,VNM,,,
18,4,2020,0,0,Yemen,YEM,,,
18,4,2020,4,0,Zambia,ZMB,,,
18,4,2020,0,0,Zimbabwe,ZWE,,,
19,4,2020,63,0,Afghanistan,AFG,,,
19,4,2020,9,0,Albania,ALB,,,
19,4,2020,117,3,Algeria,DZA,,,
19,4,2020,8,0,Andorra,AND,,,
19,4,2020,5,0,Angola,AGO,,,
19,4,2020,0,0,Anguilla,AIA,,,
19,4,2020,0,0,Antigua_and_Barbuda,ATG,,,
19,4,2020,170,10,Argentina,ARG,,,
19,4,2020,43,0,Armenia,ARM,,,
19,4,2020,0,0,Aruba,ABW,,,
19,4,2020,53,2,Australia,AUS,,,
19,4,2020,59,12,Austria,AUT,,,
19,4,2020,33,3,Azerbaijan,AZE,,,
19,4,2020,3,0,Bahamas,BHS,,,
19,4,2020,29,0,Bahrain,BHR,,,
19,4,2020,306,9,Bangladesh,BGD,,,
19,4,2020,0,0,Barbados,BRB,,,
19,4,2020,518,2,Belarus,BLR,,,
19,4,2020,722,208,Belgium,BEL,,,
19,4,2020,0,0,Belize,BLZ,,,
19,4,2020,0,0,Benin,BEN,,,
19,4,2020,3,0,Bermuda,BMU,,,
19,4,2020,0,0,Bhutan,BTN,,,
19,4,2020,27,1,Bolivia,BOL,,,
19,4,2020,0,0,"Bonaire, Saint Eustatius and Saba",BES,,,
19,4,2020,44,1,Bosnia_and_Herzegovina,BIH,,,
19,4,2020,0,0,Botswana,BWA,,,
19,4,2020,2917,206,Brazil,BRA,,,
19,4,2020,0,0,British_Virgin_Islands,VGB,,,
19,4,2020,1,0,Brunei_Darussalam,BRN,,,
19,4,2020,32,0,Bulgaria,BGR,,,
19,4,2020,8,1,Burkina_Faso,BFA,,,
19,4,2020,0,0,Burundi,BDI,,,
19,4,2020,0,0,Cambodia,KHM,,,
19,4,2020,0,0,Cameroon,CMR,,,
19,4,2020,1469,158,Canada,CAN,,,
19,4,2020,2,0,Cape_Verde,CPV,,,
19,4,2020,0,0,Cayman_Islands,CYM,,,
19,4,2020,0,0,Central_African_Republic,CAF,,,
19,4,2020,0,0,Chad,TCD,,,
19,4,2020,478,10,Chile,CHL,,,
19,4,2020,18,0,China,CHN,,,
19,4,2020,182,13,Colombia,COL,,,
19,4,2020,0,0,Congo,COG,,,
19,4,2020,6,0,Costa_Rica,CRI,,,
19,4,2020,59,2,Cote_dIvoire,CIV,,,
19,4,2020,18,3,Croatia,HRV,,,
19,4,2020,63,1,Cuba,CUB,,,
19,4,2020,0,0,Curasao,CUW,,,
19,4,2020,26,0,Cyprus,CYP,,,
19,4,2020,105,8,Czechia,CZE,,,
19,4,2020,20,0,Democratic_Republic_of_the_Congo,COD,,,
19,4,2020,169,10,Denmark,DNK,,,
19,4,2020,0,0,Djibouti,DJI,,,
19,4,2020,0,0,Dominica,DMA,,,
19,4,2020,209,17,Dominican_Republic,DOM,,,
19,4,2020,572,35,Ecuador,ECU,,,
19,4,2020,188,19,Egypt,EGY,,,
19,4,2020,13,0,El_Salvador,SLV,,,
19,4,2020,0,0,Equatorial_Guinea,GNQ,,,
19,4,2020,0,0,Eritrea,ERI,,,
19,4,2020,53,0,Estonia,EST,,,
19,4,2020,0,0,Eswatini,SWZ,,,
19,4,2020,9,0,Ethiopia,ETH,,,
19,4,2020,0,0,Falkland_Islands_(Malvinas),FLK,,,
19,4,2020,0,0,Faroe_Islands,FRO,,,
19,4,2020,0,0,Fiji,FJI,,,
19,4,2020,192,8,Finland,FIN,,,
19,4,2020,2569,642,France,FRA,,,
19,4,2020,0,0,French_Polynesia,PYF,,,
19,4,2020,1,0,Gabon,GAB,,,
19,4,2020,0,0,Gambia,GMB,,,
19,4,2020,18,1,Georgia,GEO,,,
19,4,2020,2458,184,Germany,DEU,,,
19,4,2020,193,1,Ghana,GHA,,,
19,4,2020,0,0,Gibraltar,GIB,,,
19,4,2020,0,0,Greece,GRC,,,
19,4,2020,0,0,Greenland,GRL,,,
19,4,2020,0,0,Grenada,GRD,,,
19,4,2020,0,0,Guam,GUM,,,
19,4,2020,22,0,Guatemala,GTM,,,
19,4,2020,5,0,Guernsey,GGY,,,
19,4,2020,0,0,Guinea,GIN,,,
19,4,2020,0,0,Guinea_Bissau,GNB,,,
19,4,2020,0,1,Guyana,GUY,,,
19,4,2020,0,0,Haiti,HTI,,,
19,4,2020,0,0,Holy_See,VAT,,,
19,4,2020,15,0,Honduras,HND,,,
19,4,2020,82,17,Hungary,HUN,,,
19,4,2020,6,1,Iceland,ISL,,,
19,4,2020,1334,27,India,IND,,,
19,4,2020,325,15,Indonesia,IDN,,,
19,4,2020,1374,73,Iran,IRN,,,
19,4,2020,0,0,Iraq,IRQ,,,
19,4,2020,778,41,Ireland,IRL,,,
19,4,2020,8,2,Isle_of_Man,IMN,,,
19,4,2020,283,13,Israel,ISR,,,
19,4,2020,3491,480,Italy,ITA,,,
19,4,2020,10,0,Jamaica,JAM,,,
19,4,2020,566,7,Japan,JPN,,,
19,4,2020,21,1,Jersey,JEY,,,
19,4,2020,6,0,Jordan,JOR,,,
19,4,2020,63,0,Kazakhstan,KAZ,,,
19,4,2020,16,1,Kenya,KEN,,,
19,4,2020,31,0,Kosovo,XKX,,,
19,4,2020,94,1,Kuwait,KWT,,,
19,4,2020,48,0,Kyrgyzstan,KGZ,,,
19,4,2020,0,0,Laos,LAO,,,
19,4,2020,30,0,Latvia,LVA,,,
19,4,2020,4,0,Lebanon,LBN,,,
19,4,2020,5,0,Liberia,LBR,,,
19,4,2020,0,0,Libya,LBY,,,
19,4,2020,1,0,Liechtenstein,LIE,,,
19,4,2020,59,0,Lithuania,LTU,,,
19,4,2020,57,0,Luxembourg,LUX,,,
19,4,2020,0,0,Madagascar,MDG,,,
19,4,2020,0,0,Malawi,MWI,,,
19,4,2020,54,2,Malaysia,MYS,,,
19,4,2020,6,0,Maldives,MDV,,,
19,4,2020,26,0,Mali,MLI,,,
19,4,2020,4,0,Malta,MLT,,,
19,4,2020,0,0,Mauritania,MRT,,,
19,4,2020,1,0,Mauritius,MUS,,,
19,4,2020,755,104,Mexico,MEX,,,
19,4,2020,87,4,Moldova,MDA,,,
19,4,2020,0,0,Monaco,MCO,,,
19,4,2020,0,0,Mongolia,MNG,,,
19,4,2020,4,1,Montenegro,MNE,,,
19,4,2020,0,0,Montserrat,MSF,,,
19,4,2020,121,2,Morocco,MAR,,,
19,4,2020,1,0,Mozambique,MOZ,,,
19,4,2020,13,0,Myanmar,MMR,,,
19,4,2020,0,0,Namibia,NAM,,,
19,4,2020,1,0,Nepal,NPL,,,
19,4,2020,1140,142,Netherlands,NLD,,,
19,4,2020,0,0,New_Caledonia,NCL,,,
19,4,2020,4,1,New_Zealand,NZL,,,
19,4,2020,0,0,Nicaragua,NIC,,,
19,4,2020,12,1,Niger,NER,,,
19,4,2020,49,2,Nigeria,NGA,,,
19,4,2020,53,0,North_Macedonia,MKD,,,
19,4,2020,0,0,Northern_Mariana_Islands,MNP,,,
19,4,2020,193,12,Norway,NOR,,,
19,4,2020,111,0,Oman,OMN,,,
19,4,2020,512,16,Pakistan,PAK,,,
19,4,2020,6,0,Palestine,PSE,,,
19,4,2020,63,4,Panama,PAN,,,
19,4,2020,0,0,Papua_New_Guinea,PNG,,,
19,4,2020,0,0,Paraguay,PRY,,,
19,4,2020,931,48,Peru,PER,,,
19,4,2020,209,10,Philippines,PHL,,,
19,4,2020,363,15,Poland,POL,,,
19,4,2020,663,30,Portugal,PRT,,,
19,4,2020,50,2,Puerto_Rico,PRI,,,
19,4,2020,345,1,Qatar,QAT,,,
19,4,2020,351,17,Romania,ROU,,,
19,4,2020,4785,40,Russia,RUS,,,
19,4,2020,1,0,Rwanda,RWA,,,
19,4,2020,0,0,Saint_Kitts_and_Nevis,KNA,,,
19,4,2020,0,0,Saint_Lucia,LCA,,,
19,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VCT,,,
19,4,2020,20,0,San_Marino,SMR,,,
19,4,2020,0,0,Sao_Tome_and_Principe,STP,,,
19,4,2020,1132,5,Saudi_Arabia,SAU,,,
19,4,2020,8,0,Senegal,SEN,,,
19,4,2020,304,7,Serbia,SRB,,,
19,4,2020,0,0,Seychelles,SYC,,,
19,4,2020,4,0,Sierra_Leone,SLE,,,
19,4,2020,942,0,Singapore,SGP,,,
19,4,2020,7,0,Sint_Maarten,SXM,,,
19,4,2020,40,2,Slovakia,SVK,,,
19,4,2020,13,4,Slovenia,SVN,,,
19,4,2020,19,2,Somalia,SOM,,,
19,4,2020,251,2,South_Africa,ZAF,,,
19,4,2020,8,2,South_Korea,KOR,,,
19,4,2020,0,0,South_Sudan,SSD,,,
19,4,2020,-713,410,Spain,ESP,,,
19,4,2020,10,0,Sri_Lanka,LKA,,,
19,4,2020,34,5,Sudan,SDN,,,
19,4,2020,0,0,Suriname,SUR,,,
19,4,2020,532,86,Sweden,SWE,,,
19,4,2020,325,52,Switzerland,CHE,,,
19,4,2020,0,0,Syria,SYR,,,
19,4,2020,3,0,Taiwan,CNG1925,,,
19,4,2020,33,0,Thailand,THA,,,
19,4,2020,0,0,Timor_Leste,TLS,,,
19,4,2020,1,0,Togo,TGO,,,
19,4,2020,0,0,Trinidad_and_Tobago,TTO,,,
19,4,2020,2,0,Tunisia,TUN,,,
19,4,2020,3783,121,Turkey,TUR,,,
19,4,2020,0,0,Turks_and_Caicos_islands,TCA,,,
19,4,2020,0,0,Uganda,UGA,,,
19,4,2020,644,8,Ukraine,UKR,,,
19,4,2020,445,0,United_Arab_Emirates,ARE,,,
19,4,2020,4956,1105,United_Kingdom,GBR,,,
19,4,2020,1,0,United_Republic_of_Tanzania,TZA,,,
19,4,2020,32922,1856,United_States_of_America,USA,,,
19,4,2020,2,1,United_States_Virgin_Islands,VIR,,,
19,4,2020,9,0,Uruguay,URY,,,
19,4,2020,45,1,Uzbekistan,UZB,,,
19,4,2020,0,0,Venezuela,VEN,,,
19,4,2020,0,0,Vietnam,VNM,,,
19,4,2020,0,0,Yemen,YEM,,,
19,4,2020,5,0,Zambia,ZMB,,,
19,4,2020,1,0,Zimbabwe,ZWE,,,
20,4,2020,88,3,Afghanistan,AFG,,,
20,4,2020,14,0,Albania,ALB,,,
20,4,2020,94,8,Algeria,DZA,,,
20,4,2020,9,1,Andorra,AND,,,
20,4,2020,0,0,Angola,AGO,,,
20,4,2020,0,0,Anguilla,AIA,,,
20,4,2020,0,0,Antigua_and_Barbuda,ATG,,,
20,4,2020,102,2,Argentina,ARG,,,
20,4,2020,48,2,Armenia,ARM,,,
20,4,2020,1,0,Aruba,ABW,,,
20,4,2020,26,1,Australia,AUS,,,
20,4,2020,48,9,Austria,AUT,,,
20,4,2020,25,1,Azerbaijan,AZE,,,
20,4,2020,2,0,Bahamas,BHS,,,
20,4,2020,100,0,Bahrain,BHR,,,
20,4,2020,312,7,Bangladesh,BGD,,,
20,4,2020,0,0,Barbados,BRB,,,
20,4,2020,510,2,Belarus,BLR,,,
20,4,2020,443,190,Belgium,BEL,,,
20,4,2020,0,0,Belize,BLZ,,,
20,4,2020,0,0,Benin,BEN,,,
20,4,2020,0,0,Bermuda,BMU,,,
20,4,2020,0,0,Bhutan,BTN,,,
20,4,2020,44,1,Bolivia,BOL,,,
20,4,2020,1,0,"Bonaire, Saint Eustatius and Saba",BES,,,
20,4,2020,15,1,Bosnia_and_Herzegovina,BIH,,,
20,4,2020,5,0,Botswana,BWA,,,
20,4,2020,2055,115,Brazil,BRA,,,
20,4,2020,1,1,British_Virgin_Islands,VGB,,,
20,4,2020,1,0,Brunei_Darussalam,BRN,,,
20,4,2020,37,2,Bulgaria,BGR,,,
20,4,2020,11,0,Burkina_Faso,BFA,,,
20,4,2020,0,0,Burundi,BDI,,,
20,4,2020,0,0,Cambodia,KHM,,,
20,4,2020,0,21,Cameroon,CMR,,,
20,4,2020,1436,113,Canada,CAN,,,
20,4,2020,3,0,Cape_Verde,CPV,,,
20,4,2020,0,0,Cayman_Islands,CYM,,,
20,4,2020,0,0,Central_African_Republic,CAF,,,
20,4,2020,0,0,Chad,TCD,,,
20,4,2020,358,7,Chile,CHL,,,
20,4,2020,14,0,China,CHN,,,
20,4,2020,171,13,Colombia,COL,,,
20,4,2020,17,0,Congo,COG,,,
20,4,2020,5,0,Costa_Rica,CRI,,,
20,4,2020,46,1,Cote_dIvoire,CIV,,,
20,4,2020,39,8,Croatia,HRV,,,
20,4,2020,49,2,Cuba,CUB,,,
20,4,2020,0,0,Curasao,CUW,,,
20,4,2020,6,0,Cyprus,CYP,,,
20,4,2020,133,7,Czechia,CZE,,,
20,4,2020,5,0,Democratic_Republic_of_the_Congo,COD,,,
20,4,2020,142,9,Denmark,DNK,,,
20,4,2020,114,0,Djibouti,DJI,,,
20,4,2020,0,0,Dominica,DMA,,,
20,4,2020,345,9,Dominican_Republic,DOM,,,
20,4,2020,446,18,Ecuador,ECU,,,
20,4,2020,112,15,Egypt,EGY,,,
20,4,2020,11,0,El_Salvador,SLV,,,
20,4,2020,0,0,Equatorial_Guinea,GNQ,,,
20,4,2020,4,0,Eritrea,ERI,,,
20,4,2020,16,2,Estonia,EST,,,
20,4,2020,3,0,Eswatini,SWZ,,,
20,4,2020,3,0,Ethiopia,ETH,,,
20,4,2020,0,0,Falkland_Islands_(Malvinas),FLK,,,
20,4,2020,1,0,Faroe_Islands,FRO,,,
20,4,2020,0,0,Fiji,FJI,,,
20,4,2020,102,4,Finland,FIN,,,
20,4,2020,785,395,France,FRA,,,
20,4,2020,0,0,French_Polynesia,PYF,,,
20,4,2020,0,0,Gabon,GAB,,,
20,4,2020,1,0,Gambia,GMB,,,
20,4,2020,6,0,Georgia,GEO,,,
20,4,2020,1775,110,Germany,DEU,,,
20,4,2020,208,0,Ghana,GHA,,,
20,4,2020,0,0,Gibraltar,GIB,,,
20,4,2020,28,5,Greece,GRC,,,
20,4,2020,0,0,Greenland,GRL,,,
20,4,2020,0,0,Grenada,GRD,,,
20,4,2020,0,0,Guam,GUM,,,
20,4,2020,32,0,Guatemala,GTM,,,
20,4,2020,0,0,Guernsey,GGY,,,
20,4,2020,102,2,Guinea,GIN,,,
20,4,2020,0,0,Guinea_Bissau,GNB,,,
20,4,2020,2,0,Guyana,GUY,,,
20,4,2020,3,0,Haiti,HTI,,,
20,4,2020,0,0,Holy_See,VAT,,,
20,4,2020,5,0,Honduras,HND,,,
20,4,2020,68,10,Hungary,HUN,,,
20,4,2020,11,0,Iceland,ISL,,,
20,4,2020,1553,36,India,IND,,,
20,4,2020,327,47,Indonesia,IDN,,,
20,4,2020,1343,87,Iran,IRN,,,
20,4,2020,57,1,Iraq,IRQ,,,
20,4,2020,493,39,Ireland,IRL,,,
20,4,2020,1,0,Isle_of_Man,IMN,,,
20,4,2020,226,8,Israel,ISR,,,
20,4,2020,3047,433,Italy,ITA,,,
20,4,2020,23,0,Jamaica,JAM,,,
20,4,2020,390,10,Japan,JPN,,,
20,4,2020,4,0,Jersey,JEY,,,
20,4,2020,4,0,Jordan,JOR,,,
20,4,2020,81,2,Kazakhstan,KAZ,,,
20,4,2020,8,2,Kenya,KEN,,,
20,4,2020,28,2,Kosovo,XKX,,,
20,4,2020,163,1,Kuwait,KWT,,,
20,4,2020,14,2,Kyrgyzstan,KGZ,,,
20,4,2020,0,0,Laos,LAO,,,
20,4,2020,15,0,Latvia,LVA,,,
20,4,2020,1,0,Lebanon,LBN,,,
20,4,2020,10,1,Liberia,LBR,,,
20,4,2020,0,0,Libya,LBY,,,
20,4,2020,0,0,Liechtenstein,LIE,,,
20,4,2020,28,3,Lithuania,LTU,,,
20,4,2020,13,1,Luxembourg,LUX,,,
20,4,2020,4,0,Madagascar,MDG,,,
20,4,2020,0,0,Malawi,MWI,,,
20,4,2020,84,1,Malaysia,MYS,,,
20,4,2020,17,0,Maldives,MDV,,,
20,4,2020,8,1,Mali,MLI,,,
20,4,2020,1,0,Malta,MLT,,,
20,4,2020,0,0,Mauritania,MRT,,,
20,4,2020,3,0,Mauritius,MUS,,,
20,4,2020,705,36,Mexico,MEX,,,
20,4,2020,121,7,Moldova,MDA,,,
20,4,2020,0,0,Monaco,MCO,,,
20,4,2020,1,0,Mongolia,MNG,,,
20,4,2020,1,0,Montenegro,MNE,,,
20,4,2020,0,0,Montserrat,MSF,,,
20,4,2020,170,4,Morocco,MAR,,,
20,4,2020,4,0,Mozambique,MOZ,,,
20,4,2020,4,0,Myanmar,MMR,,,
20,4,2020,0,0,Namibia,NAM,,,
20,4,2020,0,0,Nepal,NPL,,,
20,4,2020,1066,83,Netherlands,NLD,,,
20,4,2020,0,0,New_Caledonia,NCL,,,
20,4,2020,7,0,New_Zealand,NZL,,,
20,4,2020,0,0,Nicaragua,NIC,,,
20,4,2020,9,1,Niger,NER,,,
20,4,2020,85,2,Nigeria,NGA,,,
20,4,2020,37,2,North_Macedonia,MKD,,,
20,4,2020,0,0,Northern_Mariana_Islands,MNP,,,
20,4,2020,84,6,Norway,NOR,,,
20,4,2020,86,1,Oman,OMN,,,
20,4,2020,425,17,Pakistan,PAK,,,
20,4,2020,9,0,Palestine,PSE,,,
20,4,2020,194,6,Panama,PAN,,,
20,4,2020,0,0,Papua_New_Guinea,PNG,,,
20,4,2020,4,0,Paraguay,PRY,,,
20,4,2020,1208,52,Peru,PER,,,
20,4,2020,172,12,Philippines,PHL,,,
20,4,2020,545,13,Poland,POL,,,
20,4,2020,521,27,Portugal,PRT,,,
20,4,2020,95,2,Puerto_Rico,PRI,,,
20,4,2020,440,0,Qatar,QAT,,,
20,4,2020,328,17,Romania,ROU,,,
20,4,2020,6060,48,Russia,RUS,,,
20,4,2020,3,0,Rwanda,RWA,,,
20,4,2020,1,0,Saint_Kitts_and_Nevis,KNA,,,
20,4,2020,0,0,Saint_Lucia,LCA,,,
20,4,2020,0,0,Saint_Vincent_and_the_Grenadines,VCT,,,
20,4,2020,6,0,San_Marino,SMR,,,
20,4,2020,0,0,Sao_Tome_and_Principe,STP,,,
20,4,2020,1088,5,Saudi_Arabia,SAU,,,
20,4,2020,17,1,Senegal,SEN,,,
20,4,2020,324,5,Serbia,SRB,,,
20,4,2020,0,0,Seychelles,SYC,,,
20,4,2020,5,0,Sierra_Leone,SLE,,,
20,4,2020,596,0,Singapore,SGP,,,
20,4,2020,3,1,Sint_Maarten,SXM,,,
20,4,2020,72,1,Slovakia,SVK,,,
20,4,2020,13,4,Slovenia,SVN,,,
20,4,2020,29,0,Somalia,SOM,,,
20,4,2020,124,2,South_Africa,ZAF,,,
20,4,2020,13,2,South_Korea,KOR,,,
20,4,2020,0,0,South_Sudan,SSD,,,
20,4,2020,2218,399,Spain,ESP,,,
20,4,2020,41,0,Sri_Lanka,LKA,,,
20,4,2020,0,0,Sudan,SDN,,,
20,4,2020,0,0,Suriname,SUR,,,
20,4,2020,388,87,Sweden,SWE,,,
20,4,2020,336,24,Switzerland,CHE,,,
20,4,2020,1,1,Syria,SYR,,,
20,4,2020,22,0,Taiwan,CNG1925,,,
20,4,2020,32,0,Thailand,THA,,,
20,4,2020,1,0,Timor_Leste,TLS,,,
20,4,2020,0,0,Togo,TGO,,,
20,4,2020,0,0,Trinidad_and_Tobago,TTO,,,
20,4,2020,13,1,Tunisia,TUN,,,
20,4,2020,3977,127,Turkey,TUR,,,
20,4,2020,0,0,Turks_and_Caicos_islands,TCA,,,
20,4,2020,0,0,Uganda,UGA,,,
20,4,2020,343,8,Ukraine,UKR,,,
20,4,2020,453,4,United_Arab_Emirates,ARE,,,
20,4,2020,4721,432,United_Kingdom,GBR,,,
20,4,2020,22,0,United_Republic_of_Tanzania,TZA,,,
20,4,2020,24601,1772,United_States_of_America,USA,,,
20,4,2020,0,0,United_States_Virgin_Islands,VIR,,,
20,4,2020,11,1,Uruguay,URY,,,
20,4,2020,70,0,Uzbekistan,UZB,,,
20,4,2020,29,0,Venezuela,VEN,,,
20,4,2020,0,0,Vietnam,VNM,,,
20,4,2020,0,0,Yemen,YEM,,,
20,4,2020,4,1,Zambia,ZMB,,,
20,4,2020,0,0,Zimbabwe,ZWE,,,
21,4,2020,35,2,Afghanistan,AFG,,,
21,4,2020,22,0,Albania,ALB,,,
21,4,2020,89,9,Algeria,DZA,,,
21,4,2020,4,0,Andorra,AND,,,
21,4,2020,0,0,Angola,AGO,,,
21,4,2020,0,0,Anguilla,AIA,,,
21,4,2020,0,1,Antigua_and_Barbuda,ATG,,,
21,4,2020,90,8,Argentina,ARG,,,
21,4,2020,62,2,Armenia,ARM,,,
21,4,2020,0,0,Aruba,ABW,,,
21,4,2020,13,1,Australia,AUS,,,
21,4,2020,73,10,Austria,AUT,,,
21,4,2020,38,0,Azerbaijan,AZE,,,
21,4,2020,4,0,Bahamas,BHS,,,
21,4,2020,34,0,Bahrain,BHR,,,
21,4,2020,492,10,Bangladesh,BGD,,,
21,4,2020,0,0,Barbados,BRB,,,
21,4,2020,457,4,Belarus,BLR,,,
21,4,2020,1276,206,Belgium,BEL,,,
21,4,2020,0,0,Belize,BLZ,,,
21,4,2020,17,0,Benin,BEN,,,
21,4,2020,0,0,Bermuda,BMU,,,
21,4,2020,1,0,Bhutan,BTN,,,
21,4,2020,34,1,Bolivia,BOL,,,
21,4,2020,0,0,"Bonaire, Saint Eustatius and Saba",BES,,,
21,4,2020,31,2,Bosnia_and_Herzegovina,BIH,,,
21,4,2020,0,0,Botswana,BWA,,,
21,4,2020,1927,113,Brazil,BRA,,,
21,4,2020,1,0,British_Virgin_Islands,VGB,,,
21,4,2020,0,0,Brunei_Darussalam,BRN,,,
21,4,2020,14,0,Bulgaria,BGR,,,
21,4,2020,5,2,Burkina_Faso,BFA,,,
21,4,2020,0,0,Burundi,BDI,,,
21,4,2020,0,0,Cambodia,KHM,,,
21,4,2020,1,0,Cameroon,CMR,,,
21,4,2020,2046,110,Canada,CAN,,,
21,4,2020,6,0,Cape_Verde,CPV,,,
21,4,2020,5,0,Cayman_Islands,CYM,,,
21,4,2020,0,0,Central_African_Republic,CAF,,,
21,4,2020,0,0,Chad,TCD,,,
21,4,2020,419,6,Chile,CHL,,,
21,4,2020,32,0,China,CHN,,,
21,4,2020,185,10,Colombia,COL,,,
21,4,2020,0,0,Congo,COG,,,
21,4,2020,2,2,Costa_Rica,CRI,,,
21,4,2020,32,1,Cote_dIvoire,CIV,,,
21,4,2020,10,0,Croatia,HRV,,,
21,4,2020,52,2,Cuba,CUB,,,
21,4,2020,0,0,Curasao,CUW,,,
21,4,2020,5,0,Cyprus,CYP,,,
21,4,2020,127,8,Czechia,CZE,,,
21,4,2020,18,0,Democratic_Republic_of_the_Congo,COD,,,
21,4,2020,131,9,Denmark,DNK,,,
21,4,2020,0,0,Djibouti,DJI,,,
21,4,2020,0,0,Dominica,DMA,,,
21,4,2020,284,9,Dominican_Republic,DOM,,,
21,4,2020,660,33,Ecuador,ECU,,,
21,4,2020,189,11,Egypt,EGY,,,
21,4,2020,17,0,El_Salvador,SLV,,,
21,4,2020,0,0,Equatorial_Guinea,GNQ,,,
21,4,2020,0,0,Eritrea,ERI,,,
21,4,2020,7,0,Estonia,EST,,,
21,4,2020,2,0,Eswatini,SWZ,,,
21,4,2020,3,0,Ethiopia,ETH,,,
21,4,2020,0,0,Falkland_Islands_(Malvinas),FLK,,,
21,4,2020,0,0,Faroe_Islands,FRO,,,
21,4,2020,1,0,Fiji,FJI,,,
21,4,2020,85,4,Finland,FIN,,,
21,4,2020,2051,547,France,FRA,,,
21,4,2020,1,0,French_Polynesia,PYF,,,
21,4,2020,11,0,Gabon,GAB,,,
21,4,2020,0,0,Gambia,GMB,,,
21,4,2020,8,0,Georgia,GEO,,,
21,4,2020,1785,194,Germany,DEU,,,
21,4,2020,0,0,Ghana,GHA,,,
21,4,2020,0,0,Gibraltar,GIB,,,
21,4,2020,10,6,Greece,GRC,,,
21,4,2020,0,0,Greenland,GRL,,,
21,4,2020,0,0,Grenada,GRD,,,
21,4,2020,0,0,Guam,GUM,,,
21,4,2020,5,0,Guatemala,GTM,,,
21,4,2020,0,1,Guernsey,GGY,,,
21,4,2020,43,0,Guinea,GIN,,,
21,4,2020,0,0,Guinea_Bissau,GNB,,,
21,4,2020,1,0,Guyana,GUY,,,
21,4,2020,10,0,Haiti,HTI,,,
21,4,2020,1,0,Holy_See,VAT,,,
21,4,2020,17,0,Honduras,HND,,,
21,4,2020,114,14,Hungary,HUN,,,
21,4,2020,2,1,Iceland,ISL,,,
21,4,2020,1335,47,India,IND,,,
21,4,2020,185,8,Indonesia,IDN,,,
